All event log messages.
Date:	2016-09-21 09:52:02
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
33444     	I   	Operational         	10025   	Collision confirmed                     	2016-09-21 09:47:36 	The collision detection has been confirmed. 	{args: }
33445     	E   	Motion              	50056   	Joint collision                         	2016-09-21 09:47:36 	Actual torque on joint rob_R_7 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_R_7"}
33446     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:47:36 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33447     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:47:36 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
33448     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 09:47:36 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33449     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:47:36 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33450     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:47:36 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33451     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 09:47:37 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33452     	I   	Operational         	10015   	Manual mode selected                    	2016-09-21 09:47:50 	The system is in the Manual mode.	{args: }
33453     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 09:47:50 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33454     	I   	Operational         	10016   	Automatic mode requested                	2016-09-21 09:47:52 	The system has been ordered to go to the Automatic mode.	{args: }
33455     	I   	Operational         	10017   	Automatic mode confirmed                	2016-09-21 09:47:53 	The system is in the Automatic mode.	{args: }
33456     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 09:47:53 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33457     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:47:56 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33458     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:47:56 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33459     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 09:47:56 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33460     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 09:47:56 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
33461     	I   	Operational         	10015   	Manual mode selected                    	2016-09-21 09:48:00 	The system is in the Manual mode.	{args: }
33462     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 09:48:00 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33463     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 09:48:02 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33464     	I   	Operational         	10011   	Motors ON state                         	2016-09-21 09:48:02 	The system is in the Motors ON state.	{args: }
33465     	I   	Operational         	10016   	Automatic mode requested                	2016-09-21 09:48:14 	The system has been ordered to go to the Automatic mode.	{args: }
33466     	I   	Operational         	10017   	Automatic mode confirmed                	2016-09-21 09:48:14 	The system is in the Automatic mode.	{args: }
33467     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:48:16 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33468     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:48:16 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33469     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:48:19 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33470     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:48:19 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33471     	I   	Operational         	10052   	Regain start                            	2016-09-21 09:48:20 	A regain movement has started.	{args: "0"}
33472     	I   	Operational         	10053   	Regain ready                            	2016-09-21 09:48:20 	The regain movement is ready.	{args: "0"}
33473     	I   	Operational         	10151   	Program started                         	2016-09-21 09:48:20 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33474     	I   	Operational         	10151   	Program started                         	2016-09-21 09:48:20 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
33475     	W   	Motion              	50204   	Motion supervision                      	2016-09-21 09:48:26 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
33476     	I   	Operational         	10024   	Collision triggered                     	2016-09-21 09:48:26 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
33477     	I   	Operational         	10026   	Collision retraction                    	2016-09-21 09:48:29 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
33478     	W   	Motion              	50204   	Motion supervision                      	2016-09-21 09:48:30 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
33479     	I   	Operational         	10024   	Collision triggered                     	2016-09-21 09:48:30 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
33480     	I   	Operational         	10026   	Collision retraction                    	2016-09-21 09:48:32 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
33481     	E   	Motion              	50056   	Joint collision                         	2016-09-21 09:48:32 	Actual torque on joint rob_R_3 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_R_3"}
33482     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:48:32 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33483     	W   	Motion              	50464   	A collision has occurred.               	2016-09-21 09:48:32 	 Task: T_ROB_RA collision has occurred for task T_ROB_R. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_R/main/MoveL/502	{args: "T_ROB_R", "/SERVER_R/main/MoveL/502", "ERR_COLL_STOP"}
33484     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:48:32 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
33485     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 09:48:32 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33486     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:48:32 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33487     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:48:32 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33488     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 09:48:33 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33489     	I   	Operational         	10025   	Collision confirmed                     	2016-09-21 09:49:00 	The collision detection has been confirmed. 	{args: }
33490     	I   	Operational         	10015   	Manual mode selected                    	2016-09-21 09:49:02 	The system is in the Manual mode.	{args: }
33491     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 09:49:02 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33492     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 09:49:03 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33493     	I   	Operational         	10011   	Motors ON state                         	2016-09-21 09:49:04 	The system is in the Motors ON state.	{args: }
33494     	W   	Motion              	50204   	Motion supervision                      	2016-09-21 09:49:05 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
33495     	I   	Operational         	10024   	Collision triggered                     	2016-09-21 09:49:05 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
33496     	I   	Operational         	10026   	Collision retraction                    	2016-09-21 09:49:06 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
33497     	W   	Motion              	50204   	Motion supervision                      	2016-09-21 09:49:06 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
33498     	I   	Operational         	10024   	Collision triggered                     	2016-09-21 09:49:06 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
33499     	I   	Operational         	10026   	Collision retraction                    	2016-09-21 09:49:08 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
33500     	W   	Motion              	50204   	Motion supervision                      	2016-09-21 09:49:08 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
33501     	I   	Operational         	10024   	Collision triggered                     	2016-09-21 09:49:08 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
33502     	I   	Operational         	10026   	Collision retraction                    	2016-09-21 09:49:09 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
33503     	W   	Motion              	50204   	Motion supervision                      	2016-09-21 09:49:09 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
33504     	I   	Operational         	10024   	Collision triggered                     	2016-09-21 09:49:09 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
33505     	I   	Operational         	10026   	Collision retraction                    	2016-09-21 09:49:11 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
33506     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:49:22 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33507     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:49:22 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33508     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 09:49:22 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33509     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 09:49:22 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
33510     	I   	Operational         	10016   	Automatic mode requested                	2016-09-21 09:49:23 	The system has been ordered to go to the Automatic mode.	{args: }
33511     	I   	Operational         	10017   	Automatic mode confirmed                	2016-09-21 09:49:24 	The system is in the Automatic mode.	{args: }
33512     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:49:25 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33513     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:49:25 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33514     	I   	Operational         	10025   	Collision confirmed                     	2016-09-21 09:49:29 	The collision detection has been confirmed. 	{args: }
33515     	I   	Operational         	10052   	Regain start                            	2016-09-21 09:49:29 	A regain movement has started.	{args: "0"}
33516     	I   	Operational         	10053   	Regain ready                            	2016-09-21 09:49:29 	The regain movement is ready.	{args: "0"}
33517     	I   	Operational         	10151   	Program started                         	2016-09-21 09:49:29 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33518     	I   	Operational         	10151   	Program started                         	2016-09-21 09:49:29 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
33519     	W   	Motion              	50204   	Motion supervision                      	2016-09-21 09:49:37 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
33520     	I   	Operational         	10024   	Collision triggered                     	2016-09-21 09:49:37 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
33521     	E   	Motion              	50055   	Joint load too high                     	2016-09-21 09:49:37 	Actual torque on joint rob_R_5 too high. Might be caused by incorrect load data, too high acceleration, high external process forces, low temperature or hardware error.	{args: "rob_R_5"}
33522     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:49:37 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33523     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:49:37 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
33524     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 09:49:37 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33525     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:49:37 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33526     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:49:37 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33527     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 09:49:38 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33530     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 09:49:41 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33532     	I   	Operational         	10026   	Collision retraction                    	2016-09-21 09:49:42 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
33533     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 09:49:42 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33534     	I   	Operational         	10025   	Collision confirmed                     	2016-09-21 09:49:44 	The collision detection has been confirmed. 	{args: }
33535     	I   	Operational         	10015   	Manual mode selected                    	2016-09-21 09:49:57 	The system is in the Manual mode.	{args: }
33536     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 09:49:57 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33537     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 09:49:59 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
33538     	I   	Operational         	10011   	Motors ON state                         	2016-09-21 09:50:00 	The system is in the Motors ON state.	{args: }
33539     	I   	Operational         	10016   	Automatic mode requested                	2016-09-21 09:50:05 	The system has been ordered to go to the Automatic mode.	{args: }
33540     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:50:05 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33541     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:50:05 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33542     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 09:50:05 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33543     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 09:50:05 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
33544     	I   	Operational         	10017   	Automatic mode confirmed                	2016-09-21 09:50:05 	The system is in the Automatic mode.	{args: }
33545     	I   	Operational         	10052   	Regain start                            	2016-09-21 09:50:10 	A regain movement has started.	{args: "0"}
33546     	I   	Operational         	10053   	Regain ready                            	2016-09-21 09:50:10 	The regain movement is ready.	{args: "0"}
33547     	I   	Operational         	10151   	Program started                         	2016-09-21 09:50:10 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33548     	I   	Operational         	10151   	Program started                         	2016-09-21 09:50:10 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
33549     	W   	Program             	41595   	Socket error                            	2016-09-21 09:50:17 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/226.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/226", "ERR_SOCK_CLOSED", "-24:10:2::45118:8388608.000000"}
33550     	W   	Program             	41595   	Socket error                            	2016-09-21 09:50:17 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/MessageToClient/SocketSend/177.	{args: "T_ROB_R", "/SERVER_R/MessageToClient/SocketSend/177", "ERR_SOCK_CLOSED", "54:10:2:192.168.125.38:45118:0.000000"}
33551     	E   	Program             	41595   	Socket error                            	2016-09-21 09:50:17 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/MessageToClient/SocketSend/177.	{args: "T_ROB_R", "/SERVER_R/MessageToClient/SocketSend/177", "ERR_SOCK_CLOSED", "54:10:2:192.168.125.38:45118:0.000000"}
33552     	E   	Program             	40228   	Execution error                         	2016-09-21 09:50:17 	The execution of task T_ROB_R has been stopped by a runtime error 41595.	{args: "T_ROB_R", "41595"}
33553     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:50:17 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33554     	I   	Operational         	10126   	Program stopped                         	2016-09-21 09:50:17 	The task T_ROB_R has stopped. The reason is that an error has occurred. 	{args: "1", "T_ROB_R"}
33555     	W   	Program             	41595   	Socket error                            	2016-09-21 09:50:52 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60426:8388608.000000"}
33556     	E   	System              	20054   	Not allowed command                     	2016-09-21 09:51:01 	The command is NOT allowed when the program is executing.	{args: "20"}
33557     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 09:51:02 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33558     	I   	Operational         	10052   	Regain start                            	2016-09-21 09:51:02 	A regain movement has started.	{args: "0"}
33559     	I   	Operational         	10053   	Regain ready                            	2016-09-21 09:51:02 	The regain movement is ready.	{args: "0"}
33560     	I   	Operational         	10156   	Program restarted                       	2016-09-21 09:51:02 	Execution of task T_ROB_R has been restarted from where it was previously stopped. The originator is an external client.	{args: "1", "T_ROB_R"}
33561     	W   	Program             	41595   	Socket error                            	2016-09-21 09:51:02 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/MessageToClient/SocketSend/177.	{args: "T_ROB_R", "/SERVER_R/MessageToClient/SocketSend/177", "ERR_SOCK_CLOSED", "54:10:2:192.168.125.38:45118:0.000000"}
33562     	E   	Program             	41595   	Socket error                            	2016-09-21 09:51:02 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/MessageToClient/SocketSend/177.	{args: "T_ROB_R", "/SERVER_R/MessageToClient/SocketSend/177", "ERR_SOCK_CLOSED", "54:10:2:192.168.125.38:45118:0.000000"}
33563     	E   	Program             	40228   	Execution error                         	2016-09-21 09:51:02 	The execution of task T_ROB_R has been stopped by a runtime error 41595.	{args: "T_ROB_R", "41595"}
33564     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:51:02 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33565     	I   	Operational         	10126   	Program stopped                         	2016-09-21 09:51:02 	The task T_ROB_R has stopped. The reason is that an error has occurred. 	{args: "1", "T_ROB_R"}
33566     	E   	System              	20054   	Not allowed command                     	2016-09-21 09:51:06 	The command is NOT allowed when the program is executing.	{args: "20"}
33567     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 09:51:08 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33568     	I   	Operational         	10052   	Regain start                            	2016-09-21 09:51:08 	A regain movement has started.	{args: "0"}
33569     	I   	Operational         	10053   	Regain ready                            	2016-09-21 09:51:08 	The regain movement is ready.	{args: "0"}
33570     	I   	Operational         	10156   	Program restarted                       	2016-09-21 09:51:08 	Execution of task T_ROB_R has been restarted from where it was previously stopped. The originator is an external client.	{args: "1", "T_ROB_R"}
33571     	W   	Program             	41595   	Socket error                            	2016-09-21 09:51:08 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/MessageToClient/SocketSend/177.	{args: "T_ROB_R", "/SERVER_R/MessageToClient/SocketSend/177", "ERR_SOCK_CLOSED", "54:10:2:192.168.125.38:45118:0.000000"}
33572     	E   	Program             	41595   	Socket error                            	2016-09-21 09:51:08 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/MessageToClient/SocketSend/177.	{args: "T_ROB_R", "/SERVER_R/MessageToClient/SocketSend/177", "ERR_SOCK_CLOSED", "54:10:2:192.168.125.38:45118:0.000000"}
33573     	E   	Program             	40228   	Execution error                         	2016-09-21 09:51:08 	The execution of task T_ROB_R has been stopped by a runtime error 41595.	{args: "T_ROB_R", "41595"}
33574     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:51:08 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33575     	I   	Operational         	10126   	Program stopped                         	2016-09-21 09:51:08 	The task T_ROB_R has stopped. The reason is that an error has occurred. 	{args: "1", "T_ROB_R"}
33576     	W   	Program             	41595   	Socket error                            	2016-09-21 09:51:13 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::60432:8388608.000000"}
33577     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:51:13 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33578     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:51:16 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
33579     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-21 09:51:16 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
33580     	I   	Operational         	10021   	Execution error reset                   	2016-09-21 09:51:17 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
33581     	I   	Operational         	10052   	Regain start                            	2016-09-21 09:51:17 	A regain movement has started.	{args: "0"}
33582     	I   	Operational         	10053   	Regain ready                            	2016-09-21 09:51:17 	The regain movement is ready.	{args: "0"}
33583     	I   	Operational         	10151   	Program started                         	2016-09-21 09:51:17 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
33584     	I   	Operational         	10151   	Program started                         	2016-09-21 09:51:17 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
33585     	W   	Motion              	50204   	Motion supervision                      	2016-09-21 09:51:25 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
33586     	I   	Operational         	10024   	Collision triggered                     	2016-09-21 09:51:25 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
33587     	I   	Operational         	10026   	Collision retraction                    	2016-09-21 09:51:27 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
33588     	W   	Motion              	50204   	Motion supervision                      	2016-09-21 09:51:28 	Motion supervision triggered for axis 7 on mechanical unit ROB_R.	{args: "7", "ROB_R"}
33589     	I   	Operational         	10024   	Collision triggered                     	2016-09-21 09:51:28 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
33590     	I   	Operational         	10026   	Collision retraction                    	2016-09-21 09:51:30 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
33591     	E   	Motion              	50056   	Joint collision                         	2016-09-21 09:51:31 	Actual torque on joint rob_R_3 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_R_3"}
33592     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:51:31 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33593     	W   	Motion              	50464   	A collision has occurred.               	2016-09-21 09:51:31 	 Task: T_ROB_RA collision has occurred for task T_ROB_R. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_R/main/MoveL/502	{args: "T_ROB_R", "/SERVER_R/main/MoveL/502", "ERR_COLL_STOP"}
33594     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:51:31 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
33595     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-21 09:51:31 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
33596     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:51:31 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
33597     	I   	Operational         	10125   	Program stopped                         	2016-09-21 09:51:31 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
33598     	I   	Operational         	10010   	Motors OFF state                        	2016-09-21 09:51:31 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }

Operational log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
33574     	I   	Operational         	10020   	Execution error state                   	2016-09-21 09:51:08 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
33575     	I   	Operational         	10126   	Program stopped                         	2016-09-21 09:51:08 	The task T_ROB_R has stopped. The reason is that an error has occurred. 	{args: "1", "T_ROB_R"}
