All event log messages.
Date:	2016-10-27 04:02:03
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
68949     	E   	Motion              	50052   	Joint speed error                       	2016-10-27 03:52:27 	The speed of joint rob_L_5 is wrong relative the ordered speed due to error in system or collision.	{args: "rob_L_5"}
68950     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-27 03:52:27 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
68951     	I   	Operational         	10010   	Motors OFF state                        	2016-10-27 03:52:28 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
68952     	I   	Operational         	10011   	Motors ON state                         	2016-10-27 03:52:33 	The system is in the Motors ON state.	{args: }
68953     	I   	Operational         	10015   	Manual mode selected                    	2016-10-27 03:52:35 	The system is in the Manual mode.	{args: }
68954     	I   	Operational         	10016   	Automatic mode requested                	2016-10-27 03:53:00 	The system has been ordered to go to the Automatic mode.	{args: }
68955     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-27 03:53:01 	The system is in the Automatic mode.	{args: }
68956     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:53:13 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68957     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:53:13 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68958     	I   	Operational         	10021   	Execution error reset                   	2016-10-27 03:53:13 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
68959     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:53:18 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68960     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:53:21 	A regain movement has started.	{args: "0"}
68961     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:53:21 	The regain movement is ready.	{args: "0"}
68962     	I   	Operational         	10151   	Program started                         	2016-10-27 03:53:21 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68963     	I   	Operational         	10151   	Program started                         	2016-10-27 03:53:21 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68964     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:53:25 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68965     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:53:25 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68966     	I   	Operational         	10045   	System restarted                        	2016-10-27 03:54:01 	System was restarted. 	{args: }
68967     	W   	Operational         	12700   	Missing time zone information           	2016-10-27 03:54:01 	No time zone information has been specified.	{args: }
68968     	E   	Operational         	10304   	An update has been ordered              	2016-10-27 03:55:00 	An update of program configuration is done.	{args: "0", "0", "0", "0"}
68969     	I   	Operational         	10010   	Motors OFF state                        	2016-10-27 03:55:01 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
68970     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-27 03:55:01 	The system is in the Automatic mode.	{args: }
68971     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:55:01 	The program pointer of task MotionLoggerL has been reset.	{args: "3", "0", "MotionLoggerL"}
68972     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:55:01 	The program pointer of task MotionLoggerR has been reset.	{args: "4", "0", "MotionLoggerR"}
68973     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:55:01 	The program pointer of task Shared has been reset.	{args: "5", "0", "Shared"}
68974     	I   	Operational         	10155   	Program restarted                       	2016-10-27 03:55:01 	Execution of task T_ROB_R has been restarted from where it was previously stopped. The originator could not be determined.	{args: "1", "T_ROB_R"}
68975     	I   	Operational         	10155   	Program restarted                       	2016-10-27 03:55:01 	Execution of task T_ROB_L has been restarted from where it was previously stopped. The originator could not be determined.	{args: "2", "T_ROB_L"}
68976     	I   	Operational         	10150   	Program started                         	2016-10-27 03:55:01 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
68977     	I   	Operational         	10150   	Program started                         	2016-10-27 03:55:01 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
68978     	I   	Operational         	10150   	Program started                         	2016-10-27 03:55:01 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
68979     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:55:01 	The task MotionLoggerL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "3", "MotionLoggerL"}
68980     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:55:01 	The task MotionLoggerR has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "4", "MotionLoggerR"}
68981     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:55:01 	The task Shared has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "5", "Shared"}
68982     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:55:01 	The task MotionSupL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "6", "MotionSupL"}
68983     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:55:01 	The task T_ROB_R has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "1", "T_ROB_R"}
68984     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:55:01 	The task T_ROB_L has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "2", "T_ROB_L"}
68985     	I   	Operational         	10150   	Program started                         	2016-10-27 03:55:01 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
68986     	I   	Operational         	10150   	Program started                         	2016-10-27 03:55:01 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
68987     	I   	Operational         	10150   	Program started                         	2016-10-27 03:55:01 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
68988     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:55:01 	The gearbox at rob_R_1 of robot ROB_R needs service.	{args: "rob_R_1", "ROB_R"}
68989     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:55:01 	The gearbox at rob_R_2 of robot ROB_R needs service.	{args: "rob_R_2", "ROB_R"}
68990     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:55:01 	The gearbox at rob_R_3 of robot ROB_R needs service.	{args: "rob_R_3", "ROB_R"}
68991     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:55:01 	The gearbox at rob_L_1 of robot ROB_L needs service.	{args: "rob_L_1", "ROB_L"}
68992     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:55:01 	The gearbox at rob_L_2 of robot ROB_L needs service.	{args: "rob_L_2", "ROB_L"}
68993     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-27 03:55:01 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
68994     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-27 03:55:01 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
68995     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-27 03:55:26 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
68996     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-27 03:55:26 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
68997     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:55:52 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68998     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:55:52 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68999     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:55:52 	The program pointer of task MotionSupL has been reset.	{args: "6", "0", "MotionSupL"}
69000     	I   	Operational         	10015   	Manual mode selected                    	2016-10-27 03:56:02 	The system is in the Manual mode.	{args: }
69001     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-27 03:56:02 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
69002     	I   	Operational         	10010   	Motors OFF state                        	2016-10-27 03:56:04 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
69003     	I   	Operational         	10011   	Motors ON state                         	2016-10-27 03:56:04 	The system is in the Motors ON state.	{args: }
69004     	I   	Operational         	10016   	Automatic mode requested                	2016-10-27 03:56:05 	The system has been ordered to go to the Automatic mode.	{args: }
69005     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-27 03:56:05 	The system is in the Automatic mode.	{args: }
69006     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:56:15 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
69007     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:56:15 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
69008     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:56:15 	The program pointer of task MotionSupL has been reset.	{args: "6", "0", "MotionSupL"}
69009     	I   	Operational         	10052   	Regain start                            	2016-10-27 03:56:17 	A regain movement has started.	{args: "0"}
69010     	I   	Operational         	10053   	Regain ready                            	2016-10-27 03:56:17 	The regain movement is ready.	{args: "0"}
69011     	I   	Operational         	10151   	Program started                         	2016-10-27 03:56:17 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
69012     	I   	Operational         	10151   	Program started                         	2016-10-27 03:56:17 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
69013     	I   	Operational         	10151   	Program started                         	2016-10-27 03:56:17 	Execution of task MotionSupL has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "6", "MotionSupL"}
69014     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:56:20 	The task MotionSupL has stopped. The reason is that an external or internal stop has occurred. 	{args: "6", "MotionSupL"}
69015     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:56:20 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
69016     	I   	Operational         	10125   	Program stopped                         	2016-10-27 03:56:20 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
69017     	I   	Operational         	10045   	System restarted                        	2016-10-27 03:57:53 	System was restarted. 	{args: }
69018     	W   	Operational         	12700   	Missing time zone information           	2016-10-27 03:57:53 	No time zone information has been specified.	{args: }
69019     	E   	Operational         	10304   	An update has been ordered              	2016-10-27 03:58:52 	An update of program configuration is done.	{args: "0", "0", "0", "0"}
69020     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-27 03:58:53 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
69021     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-27 03:58:53 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
69022     	I   	Operational         	10010   	Motors OFF state                        	2016-10-27 03:58:53 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
69023     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-27 03:58:53 	The system is in the Automatic mode.	{args: }
69024     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:58:53 	The program pointer of task MotionLoggerL has been reset.	{args: "3", "0", "MotionLoggerL"}
69025     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:58:53 	The program pointer of task MotionLoggerR has been reset.	{args: "4", "0", "MotionLoggerR"}
69026     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:58:53 	The program pointer of task Shared has been reset.	{args: "5", "0", "Shared"}
69027     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 03:58:53 	The program pointer of task MotionSupL has been reset.	{args: "6", "0", "MotionSupL"}
69028     	I   	Operational         	10155   	Program restarted                       	2016-10-27 03:58:53 	Execution of task T_ROB_R has been restarted from where it was previously stopped. The originator could not be determined.	{args: "1", "T_ROB_R"}
69029     	I   	Operational         	10155   	Program restarted                       	2016-10-27 03:58:53 	Execution of task T_ROB_L has been restarted from where it was previously stopped. The originator could not be determined.	{args: "2", "T_ROB_L"}
69030     	I   	Operational         	10150   	Program started                         	2016-10-27 03:58:53 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
69031     	I   	Operational         	10150   	Program started                         	2016-10-27 03:58:53 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
69032     	I   	Operational         	10150   	Program started                         	2016-10-27 03:58:53 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
69033     	I   	Operational         	10150   	Program started                         	2016-10-27 03:58:53 	Execution of task MotionSupL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "6", "MotionSupL"}
69034     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:58:53 	The task MotionLoggerL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "3", "MotionLoggerL"}
69035     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:58:53 	The task MotionLoggerR has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "4", "MotionLoggerR"}
69036     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:58:53 	The task Shared has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "5", "Shared"}
69037     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:58:53 	The task MotionSupL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "6", "MotionSupL"}
69038     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:58:53 	The task T_ROB_R has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "1", "T_ROB_R"}
69039     	I   	Operational         	10129   	Program stopped                         	2016-10-27 03:58:53 	The task T_ROB_L has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "2", "T_ROB_L"}
69040     	I   	Operational         	10150   	Program started                         	2016-10-27 03:58:53 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
69041     	I   	Operational         	10150   	Program started                         	2016-10-27 03:58:53 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
69042     	I   	Operational         	10150   	Program started                         	2016-10-27 03:58:53 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
69043     	I   	Operational         	10150   	Program started                         	2016-10-27 03:58:53 	Execution of task MotionSupL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "6", "MotionSupL"}
69044     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:58:53 	The gearbox at rob_R_1 of robot ROB_R needs service.	{args: "rob_R_1", "ROB_R"}
69045     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:58:53 	The gearbox at rob_R_2 of robot ROB_R needs service.	{args: "rob_R_2", "ROB_R"}
69046     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:58:53 	The gearbox at rob_R_3 of robot ROB_R needs service.	{args: "rob_R_3", "ROB_R"}
69047     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:58:53 	The gearbox at rob_L_1 of robot ROB_L needs service.	{args: "rob_L_1", "ROB_L"}
69048     	E   	Operational         	10110   	Service Message                         	2016-10-27 03:58:53 	The gearbox at rob_L_2 of robot ROB_L needs service.	{args: "rob_L_2", "ROB_L"}
69049     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-27 03:59:18 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
69050     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-27 03:59:18 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
69051     	I   	Operational         	10015   	Manual mode selected                    	2016-10-27 03:59:51 	The system is in the Manual mode.	{args: }
69052     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-27 03:59:51 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
69053     	I   	Operational         	10010   	Motors OFF state                        	2016-10-27 03:59:52 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
69054     	I   	Operational         	10011   	Motors ON state                         	2016-10-27 03:59:53 	The system is in the Motors ON state.	{args: }
69055     	I   	Operational         	10016   	Automatic mode requested                	2016-10-27 03:59:53 	The system has been ordered to go to the Automatic mode.	{args: }
69056     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-27 03:59:53 	The system is in the Automatic mode.	{args: }
69057     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 04:00:13 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
69058     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 04:00:13 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
69059     	I   	Operational         	10052   	Regain start                            	2016-10-27 04:00:14 	A regain movement has started.	{args: "0"}
69060     	I   	Operational         	10053   	Regain ready                            	2016-10-27 04:00:14 	The regain movement is ready.	{args: "0"}
69061     	I   	Operational         	10151   	Program started                         	2016-10-27 04:00:14 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
69062     	I   	Operational         	10151   	Program started                         	2016-10-27 04:00:14 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
69063     	I   	Operational         	10125   	Program stopped                         	2016-10-27 04:00:16 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
69064     	I   	Operational         	10125   	Program stopped                         	2016-10-27 04:00:16 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
69065     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 04:00:23 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
69066     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 04:00:23 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
69067     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 04:00:31 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
69068     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 04:00:31 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
69069     	I   	Operational         	10052   	Regain start                            	2016-10-27 04:00:32 	A regain movement has started.	{args: "0"}
69070     	I   	Operational         	10053   	Regain ready                            	2016-10-27 04:00:32 	The regain movement is ready.	{args: "0"}
69071     	I   	Operational         	10151   	Program started                         	2016-10-27 04:00:32 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
69072     	I   	Operational         	10151   	Program started                         	2016-10-27 04:00:32 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
69073     	W   	Motion              	50204   	Motion supervision                      	2016-10-27 04:00:41 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
69074     	I   	Operational         	10024   	Collision triggered                     	2016-10-27 04:00:41 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
69075     	I   	Operational         	10026   	Collision retraction                    	2016-10-27 04:00:43 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
69076     	I   	Operational         	10125   	Program stopped                         	2016-10-27 04:00:43 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
69077     	I   	Operational         	10125   	Program stopped                         	2016-10-27 04:00:44 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
69078     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 04:00:50 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
69079     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 04:00:50 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
69080     	W   	System              	20153   	Motors On and Start rejected            	2016-10-27 04:00:50 	Motors On and Start/Restart of program, via System IO, was rejected.	{args: "-811"}
69081     	I   	Operational         	10230   	Backup step ready                       	2016-10-27 04:01:19 	The backup step Prepare is ready.	{args: "0"}
69082     	I   	Operational         	10231   	Backup step ready                       	2016-10-27 04:01:19 	The backup step Configuration is ready.	{args: "1"}
69083     	I   	Operational         	10232   	Backup step ready                       	2016-10-27 04:01:19 	The backup of Task is ready.	{args: "2"}
69084     	I   	Operational         	10230   	Backup step ready                       	2016-10-27 04:01:45 	The backup step Prepare is ready.	{args: "0"}
69085     	I   	Operational         	10231   	Backup step ready                       	2016-10-27 04:01:45 	The backup step Configuration is ready.	{args: "1"}
69086     	I   	Operational         	10232   	Backup step ready                       	2016-10-27 04:01:45 	The backup of Task is ready.	{args: "2"}

Operational log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
69063     	I   	Operational         	10125   	Program stopped                         	2016-10-27 04:00:16 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
69064     	I   	Operational         	10125   	Program stopped                         	2016-10-27 04:00:16 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
69065     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 04:00:23 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
69066     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 04:00:23 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
69067     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 04:00:31 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
69068     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-27 04:00:31 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
69069     	I   	Operational         	10052   	Regain start                            	2016-10-27 04:00:32 	A regain movement has started.	{args: "0"}
69070     	I   	Operational         	10053   	Regain ready                            	2016-10-27 04:00:32 	The regain movement is ready.	{args: "0"}
69071     	I   	Operational         	10151   	Program started                         	2016-10-27 04:00:32 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
69072     	I   	Operational         	10151   	Program started                         	2016-10-27 04:00:32 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
69074     	I   	Operational         	10024   	Collision triggered                     	2016-10-27 04:00:41 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
69075     	I   	Operational         	10026   	Collision retraction                    	2016-10-27 04:00:43 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
69076     	I   	Operational         	10125   	Program stopped                         	2016-10-27 04:00:43 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
69077     	I   	Operational         	10125   	Program stopped                         	2016-10-27 04:00:44 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
69081     	I   	Operational         	10230   	Backup step ready                       	2016-10-27 04:01:19 	The backup step Prepare is ready.	{args: "0"}
69082     	I   	Operational         	10231   	Backup step ready                       	2016-10-27 04:01:19 	The backup step Configuration is ready.	{args: "1"}
69083     	I   	Operational         	10232   	Backup step ready                       	2016-10-27 04:01:19 	The backup of Task is ready.	{args: "2"}
69084     	I   	Operational         	10230   	Backup step ready                       	2016-10-27 04:01:45 	The backup step Prepare is ready.	{args: "0"}
69085     	I   	Operational         	10231   	Backup step ready                       	2016-10-27 04:01:45 	The backup step Configuration is ready.	{args: "1"}
69086     	I   	Operational         	10232   	Backup step ready                       	2016-10-27 04:01:45 	The backup of Task is ready.	{args: "2"}

System log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
68691     	W   	System              	20408   	PP to Main rejected                     	2016-10-27 02:51:44 	Setting PP to Main, via System IO, was rejected.The reason is that write access is held by Default User (autolab) using RobotStudio@DESKTOP-FK4R7VM.	{args: "Default User (autolab)", "RobotStudio@DESKTOP-FK4R7VM"}
68692     	W   	System              	20408   	PP to Main rejected                     	2016-10-27 02:51:46 	Setting PP to Main, via System IO, was rejected.The reason is that write access is held by Default User (autolab) using RobotStudio@DESKTOP-FK4R7VM.	{args: "Default User (autolab)", "RobotStudio@DESKTOP-FK4R7VM"}
68693     	W   	System              	20394   	Motors On and Start rejected.           	2016-10-27 02:51:47 	Motors On and Start/restart of program, via System IO, was rejected.The reason is that write access is held byDefault User (autolab) using RobotStudio@DESKTOP-FK4R7VM	{args: "Default User (autolab)", "RobotStudio@DESKTOP-FK4R7VM"}
68694     	E   	System              	20060   	Not allowed command                     	2016-10-27 02:52:03 	The command is not allowed in Auto mode.	{args: "46"}
68707     	W   	System              	20409   	PP to Main rejected                     	2016-10-27 02:52:45 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
