All event log messages.
Date:	2016-10-29 07:05:46
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
78347     	E   	System              	20054   	Not allowed command                     	2016-10-29 06:45:20 	The command is NOT allowed when the program is executing.	{args: "14"}
78348     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:45:20 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78349     	I   	Operational         	10016   	Automatic mode requested                	2016-10-29 06:45:34 	The system has been ordered to go to the Automatic mode.	{args: }
78350     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-29 06:45:35 	The system is in the Automatic mode.	{args: }
78351     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:45:49 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78352     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:45:49 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78353     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:45:49 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
78354     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:45:49 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
78355     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:45:50 	A regain movement has started.	{args: "0"}
78356     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:45:50 	The regain movement is ready.	{args: "0"}
78357     	I   	Operational         	10151   	Program started                         	2016-10-29 06:45:50 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78358     	I   	Operational         	10151   	Program started                         	2016-10-29 06:45:50 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78359     	W   	Motion              	50204   	Motion supervision                      	2016-10-29 06:45:57 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
78360     	I   	Operational         	10024   	Collision triggered                     	2016-10-29 06:45:58 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
78361     	I   	Operational         	10026   	Collision retraction                    	2016-10-29 06:45:59 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
78362     	W   	Motion              	50464   	A collision has occurred.               	2016-10-29 06:46:00 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/462	{args: "T_ROB_L", "/SERVER_L/main/MoveL/462", "ERR_COLL_STOP"}
78363     	I   	Operational         	10025   	Collision confirmed                     	2016-10-29 06:46:00 	The collision detection has been confirmed. 	{args: }
78364     	W   	Program             	41595   	Socket error                            	2016-10-29 06:46:09 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "54:10:2::58160:8388608.000000"}
78365     	W   	Motion              	50204   	Motion supervision                      	2016-10-29 06:46:17 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
78366     	I   	Operational         	10024   	Collision triggered                     	2016-10-29 06:46:17 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
78367     	I   	Operational         	10026   	Collision retraction                    	2016-10-29 06:46:19 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
78368     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:50:09 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78369     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:50:09 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78370     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:50:21 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78371     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:50:21 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78372     	I   	Operational         	10025   	Collision confirmed                     	2016-10-29 06:50:22 	The collision detection has been confirmed. 	{args: }
78373     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:50:22 	A regain movement has started.	{args: "0"}
78374     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:50:22 	The regain movement is ready.	{args: "0"}
78375     	I   	Operational         	10151   	Program started                         	2016-10-29 06:50:22 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78376     	I   	Operational         	10151   	Program started                         	2016-10-29 06:50:22 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78377     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:50:27 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78378     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:50:27 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78379     	I   	Operational         	10015   	Manual mode selected                    	2016-10-29 06:50:28 	The system is in the Manual mode.	{args: }
78380     	I   	Operational         	10016   	Automatic mode requested                	2016-10-29 06:50:39 	The system has been ordered to go to the Automatic mode.	{args: }
78381     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-29 06:50:40 	The system is in the Automatic mode.	{args: }
78382     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:51:01 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78383     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:51:01 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78384     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:51:01 	A regain movement has started.	{args: "0"}
78385     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:51:01 	The regain movement is ready.	{args: "0"}
78386     	I   	Operational         	10151   	Program started                         	2016-10-29 06:51:01 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78387     	I   	Operational         	10151   	Program started                         	2016-10-29 06:51:01 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78388     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:51:05 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78389     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:51:05 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78390     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:51:05 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78391     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:51:06 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78392     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:51:06 	A regain movement has started.	{args: "0"}
78393     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:51:06 	The regain movement is ready.	{args: "0"}
78394     	I   	Operational         	10151   	Program started                         	2016-10-29 06:51:06 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78395     	I   	Operational         	10151   	Program started                         	2016-10-29 06:51:06 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78396     	W   	Motion              	50204   	Motion supervision                      	2016-10-29 06:51:13 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
78397     	I   	Operational         	10024   	Collision triggered                     	2016-10-29 06:51:13 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
78398     	E   	Motion              	50055   	Joint load too high                     	2016-10-29 06:51:13 	Actual torque on joint rob_L_5 too high. Might be caused by incorrect load data, too high acceleration, high external process forces, low temperature or hardware error.	{args: "rob_L_5"}
78399     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:51:13 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
78400     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:51:13 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
78401     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-29 06:51:13 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
78402     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:51:13 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78403     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:51:14 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78404     	I   	Operational         	10026   	Collision retraction                    	2016-10-29 06:51:14 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
78405     	I   	Operational         	10025   	Collision confirmed                     	2016-10-29 06:51:17 	The collision detection has been confirmed. 	{args: }
78406     	W   	Motion              	50438   	Motor off sequence has timed out        	2016-10-29 06:51:19 	The mechanical unit ROB_R has not been able to finish the motor off sequence during configured time.	{args: "ROB_R"}
78407     	E   	Program             	41714   	Too many error events                   	2016-10-29 06:51:19 	 Execution of task T_ROB_L has stopped. There are too many unhandled error events in queue. The system can only handle one error event at a time.	{args: "T_ROB_L"}
78408     	I   	Operational         	10015   	Manual mode selected                    	2016-10-29 06:51:19 	The system is in the Manual mode.	{args: }
78409     	I   	Operational         	10010   	Motors OFF state                        	2016-10-29 06:51:28 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
78410     	I   	Operational         	10011   	Motors ON state                         	2016-10-29 06:51:28 	The system is in the Motors ON state.	{args: }
78411     	W   	Motion              	50204   	Motion supervision                      	2016-10-29 06:51:31 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
78412     	I   	Operational         	10024   	Collision triggered                     	2016-10-29 06:51:31 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
78413     	I   	Operational         	10026   	Collision retraction                    	2016-10-29 06:51:32 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
78414     	W   	Motion              	50204   	Motion supervision                      	2016-10-29 06:51:32 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
78415     	I   	Operational         	10024   	Collision triggered                     	2016-10-29 06:51:32 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
78416     	I   	Operational         	10026   	Collision retraction                    	2016-10-29 06:51:34 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
78417     	I   	Operational         	10016   	Automatic mode requested                	2016-10-29 06:51:45 	The system has been ordered to go to the Automatic mode.	{args: }
78418     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:51:46 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78419     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:51:46 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78420     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:51:46 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
78421     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:51:46 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
78422     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-29 06:51:46 	The system is in the Automatic mode.	{args: }
78423     	I   	Operational         	10025   	Collision confirmed                     	2016-10-29 06:51:47 	The collision detection has been confirmed. 	{args: }
78424     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:51:47 	A regain movement has started.	{args: "0"}
78425     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:51:47 	The regain movement is ready.	{args: "0"}
78426     	I   	Operational         	10151   	Program started                         	2016-10-29 06:51:47 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78427     	I   	Operational         	10151   	Program started                         	2016-10-29 06:51:47 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78428     	E   	Motion              	50056   	Joint collision                         	2016-10-29 06:51:54 	Actual torque on joint rob_L_5 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_L_5"}
78429     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:51:54 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
78430     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:51:54 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
78431     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-29 06:51:54 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
78432     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:51:54 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78433     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:51:54 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78434     	I   	Operational         	10010   	Motors OFF state                        	2016-10-29 06:51:54 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
78435     	I   	Operational         	10011   	Motors ON state                         	2016-10-29 06:52:10 	The system is in the Motors ON state.	{args: }
78436     	E   	Motion              	50052   	Joint speed error                       	2016-10-29 06:52:11 	The speed of joint rob_L_2 is wrong relative the ordered speed due to error in system or collision.	{args: "rob_L_2"}
78437     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-29 06:52:11 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
78438     	I   	Operational         	10010   	Motors OFF state                        	2016-10-29 06:52:12 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
78439     	I   	Operational         	10011   	Motors ON state                         	2016-10-29 06:52:15 	The system is in the Motors ON state.	{args: }
78440     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:52:27 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78441     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:52:27 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78442     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:52:27 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
78443     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:52:27 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
78444     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:52:29 	A regain movement has started.	{args: "0"}
78445     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:52:29 	The regain movement is ready.	{args: "0"}
78446     	I   	Operational         	10151   	Program started                         	2016-10-29 06:52:29 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78447     	I   	Operational         	10151   	Program started                         	2016-10-29 06:52:29 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78448     	W   	Motion              	50204   	Motion supervision                      	2016-10-29 06:52:44 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
78449     	I   	Operational         	10024   	Collision triggered                     	2016-10-29 06:52:44 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
78450     	E   	Motion              	50055   	Joint load too high                     	2016-10-29 06:52:44 	Actual torque on joint rob_L_5 too high. Might be caused by incorrect load data, too high acceleration, high external process forces, low temperature or hardware error.	{args: "rob_L_5"}
78451     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:52:44 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
78452     	I   	Operational         	10020   	Execution error state                   	2016-10-29 06:52:44 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
78453     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-29 06:52:44 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
78454     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:52:44 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78455     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:52:44 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78456     	I   	Operational         	10026   	Collision retraction                    	2016-10-29 06:52:45 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
78457     	W   	Motion              	50438   	Motor off sequence has timed out        	2016-10-29 06:52:49 	The mechanical unit ROB_R has not been able to finish the motor off sequence during configured time.	{args: "ROB_R"}
78458     	E   	Program             	41714   	Too many error events                   	2016-10-29 06:52:49 	 Execution of task T_ROB_L has stopped. There are too many unhandled error events in queue. The system can only handle one error event at a time.	{args: "T_ROB_L"}
78459     	I   	Operational         	10010   	Motors OFF state                        	2016-10-29 06:52:50 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
78460     	I   	Operational         	10025   	Collision confirmed                     	2016-10-29 06:52:54 	The collision detection has been confirmed. 	{args: }
78461     	I   	Operational         	10011   	Motors ON state                         	2016-10-29 06:52:58 	The system is in the Motors ON state.	{args: }
78462     	E   	Motion              	50052   	Joint speed error                       	2016-10-29 06:52:59 	The speed of joint rob_L_2 is wrong relative the ordered speed due to error in system or collision.	{args: "rob_L_2"}
78463     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-29 06:52:59 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
78464     	I   	Operational         	10010   	Motors OFF state                        	2016-10-29 06:53:00 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
78465     	I   	Operational         	10011   	Motors ON state                         	2016-10-29 06:53:02 	The system is in the Motors ON state.	{args: }
78466     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:53:23 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78467     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:53:23 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78468     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:53:23 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
78469     	I   	Operational         	10021   	Execution error reset                   	2016-10-29 06:53:23 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
78470     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:53:24 	A regain movement has started.	{args: "0"}
78471     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:53:24 	The regain movement is ready.	{args: "0"}
78472     	I   	Operational         	10151   	Program started                         	2016-10-29 06:53:24 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78473     	I   	Operational         	10151   	Program started                         	2016-10-29 06:53:24 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78474     	W   	Motion              	50204   	Motion supervision                      	2016-10-29 06:53:30 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
78475     	I   	Operational         	10024   	Collision triggered                     	2016-10-29 06:53:30 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
78476     	I   	Operational         	10026   	Collision retraction                    	2016-10-29 06:53:32 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
78477     	W   	Motion              	50464   	A collision has occurred.               	2016-10-29 06:53:33 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/462	{args: "T_ROB_L", "/SERVER_L/main/MoveL/462", "ERR_COLL_STOP"}
78478     	I   	Operational         	10025   	Collision confirmed                     	2016-10-29 06:53:33 	The collision detection has been confirmed. 	{args: }
78479     	W   	Program             	41595   	Socket error                            	2016-10-29 06:53:42 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "54:10:2::58202:8388608.000000"}
78480     	W   	Motion              	50204   	Motion supervision                      	2016-10-29 06:53:51 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
78481     	I   	Operational         	10024   	Collision triggered                     	2016-10-29 06:53:51 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
78482     	I   	Operational         	10026   	Collision retraction                    	2016-10-29 06:53:52 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
78483     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:54:12 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78484     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:54:12 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78485     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:54:13 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78486     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:54:13 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78487     	I   	Operational         	10025   	Collision confirmed                     	2016-10-29 06:54:15 	The collision detection has been confirmed. 	{args: }
78488     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:54:15 	A regain movement has started.	{args: "0"}
78489     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:54:15 	The regain movement is ready.	{args: "0"}
78490     	I   	Operational         	10151   	Program started                         	2016-10-29 06:54:15 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78491     	I   	Operational         	10151   	Program started                         	2016-10-29 06:54:15 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78492     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:54:44 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78493     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:54:44 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
78494     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:54:45 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78495     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:54:45 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78496     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:54:56 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
78497     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 06:54:56 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
78498     	I   	Operational         	10052   	Regain start                            	2016-10-29 06:54:57 	A regain movement has started.	{args: "0"}
78499     	I   	Operational         	10053   	Regain ready                            	2016-10-29 06:54:57 	The regain movement is ready.	{args: "0"}
78500     	I   	Operational         	10151   	Program started                         	2016-10-29 06:54:57 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
78501     	I   	Operational         	10151   	Program started                         	2016-10-29 06:54:57 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
78502     	W   	Motion              	50204   	Motion supervision                      	2016-10-29 06:55:04 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
78503     	I   	Operational         	10024   	Collision triggered                     	2016-10-29 06:55:04 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
78504     	I   	Operational         	10026   	Collision retraction                    	2016-10-29 06:55:06 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
78505     	W   	Motion              	50464   	A collision has occurred.               	2016-10-29 06:55:07 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/462	{args: "T_ROB_L", "/SERVER_L/main/MoveL/462", "ERR_COLL_STOP"}
78506     	I   	Operational         	10025   	Collision confirmed                     	2016-10-29 06:55:07 	The collision detection has been confirmed. 	{args: }
78507     	W   	Program             	41595   	Socket error                            	2016-10-29 06:58:07 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "54:10:2::58206:8388608.000000"}
78508     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:58:07 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
78509     	I   	Operational         	10125   	Program stopped                         	2016-10-29 06:58:07 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
