All event log messages.
Date:	2016-10-22 01:51:36
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
62896     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-21 09:41:10 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
62897     	E   	Program             	41714   	Too many error events                   	2016-10-21 09:41:10 	 Execution of task T_ROB_R has stopped. There are too many unhandled error events in queue. The system can only handle one error event at a time.	{args: "T_ROB_R"}
62898     	I   	Operational         	10025   	Collision confirmed                     	2016-10-21 09:41:30 	The collision detection has been confirmed. 	{args: }
62899     	I   	Operational         	10010   	Motors OFF state                        	2016-10-21 09:41:30 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
62900     	I   	Operational         	10011   	Motors ON state                         	2016-10-21 09:41:31 	The system is in the Motors ON state.	{args: }
62901     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-21 09:41:41 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
62902     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-21 09:41:41 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
62903     	I   	Operational         	10021   	Execution error reset                   	2016-10-21 09:41:41 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
62904     	I   	Operational         	10021   	Execution error reset                   	2016-10-21 09:41:41 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
62905     	I   	Operational         	10052   	Regain start                            	2016-10-21 09:41:43 	A regain movement has started.	{args: "0"}
62906     	I   	Operational         	10053   	Regain ready                            	2016-10-21 09:41:43 	The regain movement is ready.	{args: "0"}
62907     	I   	Operational         	10151   	Program started                         	2016-10-21 09:41:43 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
62908     	I   	Operational         	10151   	Program started                         	2016-10-21 09:41:43 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
62909     	I   	Operational         	10045   	System restarted                        	2016-10-22 01:34:00 	System was restarted. 	{args: }
62910     	W   	Operational         	12700   	Missing time zone information           	2016-10-22 01:34:00 	No time zone information has been specified.	{args: }
62911     	W   	Program             	41595   	Socket error                            	2016-10-22 01:34:59 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "54:10:2::47254:8388608.000000"}
62912     	W   	Program             	41595   	Socket error                            	2016-10-22 01:34:59 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::48778:8388608.000000"}
62913     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-22 01:35:00 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
62914     	I   	Operational         	10015   	Manual mode selected                    	2016-10-22 01:35:00 	The system is in the Manual mode.	{args: }
62915     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-22 01:35:00 	The program pointer of task MotionLoggerL has been reset.	{args: "3", "0", "MotionLoggerL"}
62916     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-22 01:35:00 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62917     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-10-22 01:35:00 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62918     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-22 01:35:00 	The program pointer of task MotionLoggerR has been reset.	{args: "4", "0", "MotionLoggerR"}
62919     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-22 01:35:00 	The program pointer of task Shared has been reset.	{args: "5", "0", "Shared"}
62920     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-22 01:35:00 	The program pointer of task MotionSupL has been reset.	{args: "6", "0", "MotionSupL"}
62921     	I   	Operational         	10150   	Program started                         	2016-10-22 01:35:00 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
62922     	I   	Operational         	10150   	Program started                         	2016-10-22 01:35:00 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
62923     	I   	Operational         	10150   	Program started                         	2016-10-22 01:35:00 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
62924     	I   	Operational         	10150   	Program started                         	2016-10-22 01:35:00 	Execution of task MotionSupL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "6", "MotionSupL"}
62925     	I   	Operational         	10129   	Program stopped                         	2016-10-22 01:35:00 	The task MotionLoggerL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "3", "MotionLoggerL"}
62926     	I   	Operational         	10129   	Program stopped                         	2016-10-22 01:35:00 	The task MotionLoggerR has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "4", "MotionLoggerR"}
62927     	I   	Operational         	10129   	Program stopped                         	2016-10-22 01:35:00 	The task Shared has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "5", "Shared"}
62928     	I   	Operational         	10129   	Program stopped                         	2016-10-22 01:35:00 	The task MotionSupL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "6", "MotionSupL"}
62929     	I   	Operational         	10129   	Program stopped                         	2016-10-22 01:35:00 	The task T_ROB_R has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "1", "T_ROB_R"}
62930     	I   	Operational         	10129   	Program stopped                         	2016-10-22 01:35:00 	The task T_ROB_L has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "2", "T_ROB_L"}
62931     	I   	Operational         	10150   	Program started                         	2016-10-22 01:35:00 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
62932     	I   	Operational         	10150   	Program started                         	2016-10-22 01:35:00 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
62933     	I   	Operational         	10150   	Program started                         	2016-10-22 01:35:00 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
62934     	I   	Operational         	10150   	Program started                         	2016-10-22 01:35:00 	Execution of task MotionSupL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "6", "MotionSupL"}
62935     	E   	Operational         	10110   	Service Message                         	2016-10-22 01:35:00 	The gearbox at rob_R_1 of robot ROB_R needs service.	{args: "rob_R_1", "ROB_R"}
62936     	E   	Operational         	10110   	Service Message                         	2016-10-22 01:35:00 	The gearbox at rob_R_2 of robot ROB_R needs service.	{args: "rob_R_2", "ROB_R"}
62937     	E   	Operational         	10110   	Service Message                         	2016-10-22 01:35:00 	The gearbox at rob_L_1 of robot ROB_L needs service.	{args: "rob_L_1", "ROB_L"}
62938     	E   	Operational         	10110   	Service Message                         	2016-10-22 01:35:00 	The gearbox at rob_L_2 of robot ROB_L needs service.	{args: "rob_L_2", "ROB_L"}
62939     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-22 01:35:25 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
62940     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-10-22 01:35:25 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
62941     	I   	Operational         	10010   	Motors OFF state                        	2016-10-22 01:40:41 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
62942     	I   	Operational         	10011   	Motors ON state                         	2016-10-22 01:40:42 	The system is in the Motors ON state.	{args: }
62943     	I   	Operational         	10016   	Automatic mode requested                	2016-10-22 01:40:43 	The system has been ordered to go to the Automatic mode.	{args: }
62944     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-22 01:40:43 	The system is in the Automatic mode.	{args: }
62945     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-22 01:44:39 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
62946     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-22 01:44:39 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
62947     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-22 01:44:44 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
62948     	I   	Operational         	10052   	Regain start                            	2016-10-22 01:44:46 	A regain movement has started.	{args: "0"}
62949     	I   	Operational         	10053   	Regain ready                            	2016-10-22 01:44:46 	The regain movement is ready.	{args: "0"}
62950     	I   	Operational         	10151   	Program started                         	2016-10-22 01:44:46 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
62951     	I   	Operational         	10151   	Program started                         	2016-10-22 01:44:46 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
62952     	E   	Motion              	50056   	Joint collision                         	2016-10-22 01:45:37 	Actual torque on joint rob_L_5 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_L_5"}
62953     	I   	Operational         	10020   	Execution error state                   	2016-10-22 01:45:37 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
62954     	I   	Operational         	10020   	Execution error state                   	2016-10-22 01:45:37 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
62955     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-22 01:45:37 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
62956     	I   	Operational         	10125   	Program stopped                         	2016-10-22 01:45:37 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
62957     	I   	Operational         	10125   	Program stopped                         	2016-10-22 01:45:37 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
62958     	I   	Operational         	10010   	Motors OFF state                        	2016-10-22 01:45:37 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
62959     	I   	Operational         	10015   	Manual mode selected                    	2016-10-22 01:45:51 	The system is in the Manual mode.	{args: }
62960     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-22 01:45:51 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
62961     	I   	Operational         	10010   	Motors OFF state                        	2016-10-22 01:45:53 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
62962     	I   	Operational         	10011   	Motors ON state                         	2016-10-22 01:45:54 	The system is in the Motors ON state.	{args: }
62963     	E   	Motion              	50431   	Predicted Collision                     	2016-10-22 01:45:56 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}
62964     	E   	Motion              	50431   	Predicted Collision                     	2016-10-22 01:45:59 	Predicted a collision between objects 'ROB_L_Link3' and 'Base'.	{args: "ROB_L_Link3", "Base"}
62965     	I   	Operational         	10016   	Automatic mode requested                	2016-10-22 01:46:14 	The system has been ordered to go to the Automatic mode.	{args: }
62966     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-22 01:46:14 	The system is in the Automatic mode.	{args: }
62967     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-22 01:46:18 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
62968     	I   	Operational         	10021   	Execution error reset                   	2016-10-22 01:46:18 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
62969     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-22 01:46:18 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
62970     	I   	Operational         	10021   	Execution error reset                   	2016-10-22 01:46:18 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
62971     	I   	Operational         	10052   	Regain start                            	2016-10-22 01:46:19 	A regain movement has started.	{args: "0"}
62972     	I   	Operational         	10053   	Regain ready                            	2016-10-22 01:46:19 	The regain movement is ready.	{args: "0"}
62973     	I   	Operational         	10151   	Program started                         	2016-10-22 01:46:19 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
62974     	I   	Operational         	10151   	Program started                         	2016-10-22 01:46:19 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}

Operational log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
62953     	I   	Operational         	10020   	Execution error state                   	2016-10-22 01:45:37 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
62954     	I   	Operational         	10020   	Execution error state                   	2016-10-22 01:45:37 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
62955     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-22 01:45:37 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
62956     	I   	Operational         	10125   	Program stopped                         	2016-10-22 01:45:37 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
62957     	I   	Operational         	10125   	Program stopped                         	2016-10-22 01:45:37 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
62958     	I   	Operational         	10010   	Motors OFF state                        	2016-10-22 01:45:37 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
62959     	I   	Operational         	10015   	Manual mode selected                    	2016-10-22 01:45:51 	The system is in the Manual mode.	{args: }
62960     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-22 01:45:51 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
62961     	I   	Operational         	10010   	Motors OFF state                        	2016-10-22 01:45:53 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
62962     	I   	Operational         	10011   	Motors ON state                         	2016-10-22 01:45:54 	The system is in the Motors ON state.	{args: }
62965     	I   	Operational         	10016   	Automatic mode requested                	2016-10-22 01:46:14 	The system has been ordered to go to the Automatic mode.	{args: }
62966     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-22 01:46:14 	The system is in the Automatic mode.	{args: }
62967     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-22 01:46:18 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
62968     	I   	Operational         	10021   	Execution error reset                   	2016-10-22 01:46:18 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
62969     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-22 01:46:18 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
62970     	I   	Operational         	10021   	Execution error reset                   	2016-10-22 01:46:18 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
62971     	I   	Operational         	10052   	Regain start                            	2016-10-22 01:46:19 	A regain movement has started.	{args: "0"}
62972     	I   	Operational         	10053   	Regain ready                            	2016-10-22 01:46:19 	The regain movement is ready.	{args: "0"}
62973     	I   	Operational         	10151   	Program started                         	2016-10-22 01:46:19 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
62974     	I   	Operational         	10151   	Program started                         	2016-10-22 01:46:19 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}

System log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
61585     	W   	System              	20142   	Start rejected                          	2016-10-19 08:19:36 	Start/restart of program, via System IO, was rejected.	{args: "-1"}
61699     	W   	System              	20409   	PP to Main rejected                     	2016-10-19 08:31:07 	Setting PP to Main, via System IO, was rejected.	{args: "-4503"}
61700     	W   	System              	20142   	Start rejected                          	2016-10-19 08:31:07 	Start/restart of program, via System IO, was rejected.	{args: "-1"}
61799     	W   	System              	20408   	PP to Main rejected                     	2016-10-19 08:57:11 	Setting PP to Main, via System IO, was rejected.The reason is that write access is held by Default User (autolab) using RobotStudio@DESKTOP-6V4GH1M.	{args: "Default User (autolab)", "RobotStudio@DESKTOP-6V4GH1M"}
61800     	W   	System              	20390   	Start rejected                          	2016-10-19 08:57:12 	Start/restart of program, via System IO, was rejected.The reason is that write access is held byDefault User (autolab) using RobotStudio@DESKTOP-6V4GH1M	{args: "Default User (autolab)", "RobotStudio@DESKTOP-6V4GH1M"}
61822     	W   	System              	20142   	Start rejected                          	2016-10-19 08:58:08 	Start/restart of program, via System IO, was rejected.	{args: "-1"}
61959     	W   	System              	20408   	PP to Main rejected                     	2016-10-19 09:11:18 	Setting PP to Main, via System IO, was rejected.The reason is that write access is held by Default User (autolab) using RobotStudio@DESKTOP-6V4GH1M.	{args: "Default User (autolab)", "RobotStudio@DESKTOP-6V4GH1M"}
61960     	E   	System              	20293   	The Requested Action is Restricted      	2016-10-19 09:11:18 	The requested StartMain is restricted by the system input Stop set by I/O signal SI_STOP.	{args: "StartMain", "Stop", "SI_STOP", "StartMain", "Stop"}
62062     	W   	System              	20408   	PP to Main rejected                     	2016-10-19 09:19:49 	Setting PP to Main, via System IO, was rejected.The reason is that write access is held by Default User (autolab) using RobotStudio@DESKTOP-6V4GH1M.	{args: "Default User (autolab)", "RobotStudio@DESKTOP-6V4GH1M"}
62063     	W   	System              	20391   	Start at main rejected                  	2016-10-19 09:19:50 	Start of program at main, via System IO, was rejected.The reason is that write access is held byDefault User (autolab) using RobotStudio@DESKTOP-6V4GH1M	{args: "Default User (autolab)", "RobotStudio@DESKTOP-6V4GH1M"}
62127     	W   	System              	20409   	PP to Main rejected                     	2016-10-19 09:25:59 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
62128     	W   	System              	20142   	Start rejected                          	2016-10-19 09:25:59 	Start/restart of program, via System IO, was rejected.	{args: "-811"}
62268     	W   	System              	20153   	Motors On and Start rejected            	2016-10-19 10:01:51 	Motors On and Start/Restart of program, via System IO, was rejected.	{args: "-811"}
62377     	W   	System              	20409   	PP to Main rejected                     	2016-10-19 10:13:17 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
62378     	W   	System              	20409   	PP to Main rejected                     	2016-10-19 10:13:17 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
62379     	W   	System              	20153   	Motors On and Start rejected            	2016-10-19 10:13:17 	Motors On and Start/Restart of program, via System IO, was rejected.	{args: "-811"}
62433     	E   	System              	20054   	Not allowed command                     	2016-10-21 02:41:38 	The command is NOT allowed when the program is executing.	{args: "20"}
62611     	E   	System              	20054   	Not allowed command                     	2016-10-21 04:58:10 	The command is NOT allowed when the program is executing.	{args: "46"}
62868     	E   	System              	20060   	Not allowed command                     	2016-10-21 09:33:45 	The command is not allowed in Auto mode.	{args: "46"}
62869     	E   	System              	20060   	Not allowed command                     	2016-10-21 09:33:54 	The command is not allowed in Auto mode.	{args: "46"}

Hardware log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
2176      	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-07-28 01:28:14 	Joint rob_R_4 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_R_4", "1", "1", "1", "4"}
11352     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-08-13 08:23:55 	Joint rob_L_3 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_3", "1", "2", "1", "3"}
27108     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-09-03 06:47:50 	Joint rob_L_4 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_4", "1", "2", "1", "4"}
27114     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-09-03 06:49:33 	Joint rob_L_7 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_7", "1", "2", "1", "7"}
48939     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-07 08:20:17 	Joint rob_R_7 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_R_7", "1", "1", "1", "7"}
49358     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-07 12:15:57 	Joint rob_L_6 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_6", "1", "2", "1", "6"}

Program log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
62807     	E   	Program             	40228   	Execution error                         	2016-10-21 06:55:46 	The execution of task T_ROB_R has been stopped by a runtime error 40195.	{args: "T_ROB_R", "40195"}
62818     	W   	Program             	41595   	Socket error                            	2016-10-21 06:57:30 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::47220:8388608.000000"}
62819     	W   	Program             	41595   	Socket error                            	2016-10-21 07:45:15 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "54:10:2::47222:8388608.000000"}
62820     	W   	Program             	40195   	Limit error                             	2016-10-21 07:46:06 	Task T_ROB_R: The configured maximum number of RETRYs (4 retries) is exceeded.	{args: "T_ROB_R", "4"}
62821     	E   	Program             	40195   	Limit error                             	2016-10-21 07:46:06 	Task T_ROB_R: The configured maximum number of RETRYs (4 retries) is exceeded.	{args: "T_ROB_R", "4"}
62822     	E   	Program             	40228   	Execution error                         	2016-10-21 07:46:06 	The execution of task T_ROB_R has been stopped by a runtime error 40195.	{args: "T_ROB_R", "40195"}
62833     	W   	Program             	40195   	Limit error                             	2016-10-21 07:48:22 	Task T_ROB_R: The configured maximum number of RETRYs (4 retries) is exceeded.	{args: "T_ROB_R", "4"}
62834     	E   	Program             	40195   	Limit error                             	2016-10-21 07:48:22 	Task T_ROB_R: The configured maximum number of RETRYs (4 retries) is exceeded.	{args: "T_ROB_R", "4"}
62835     	E   	Program             	40228   	Execution error                         	2016-10-21 07:48:22 	The execution of task T_ROB_R has been stopped by a runtime error 40195.	{args: "T_ROB_R", "40195"}
62838     	W   	Program             	41595   	Socket error                            	2016-10-21 07:49:24 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::48754:8388608.000000"}
62847     	W   	Program             	41595   	Socket error                            	2016-10-21 09:16:53 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "54:10:2::47234:8388608.000000"}
62848     	W   	Program             	41595   	Socket error                            	2016-10-21 09:16:53 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::48758:8388608.000000"}
62857     	W   	Program             	41595   	Socket error                            	2016-10-21 09:33:23 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::47238:8388608.000000"}
62858     	W   	Program             	41595   	Socket error                            	2016-10-21 09:33:23 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::48762:8388608.000000"}
62871     	E   	Program             	41714   	Too many error events                   	2016-10-21 09:34:00 	 Execution of task T_ROB_R has stopped. There are too many unhandled error events in queue. The system can only handle one error event at a time.	{args: "T_ROB_R"}
62885     	W   	Program             	41595   	Socket error                            	2016-10-21 09:35:52 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::47246:8388608.000000"}
62886     	W   	Program             	41595   	Socket error                            	2016-10-21 09:35:52 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::48770:8388608.000000"}
62897     	E   	Program             	41714   	Too many error events                   	2016-10-21 09:41:10 	 Execution of task T_ROB_R has stopped. There are too many unhandled error events in queue. The system can only handle one error event at a time.	{args: "T_ROB_R"}
62911     	W   	Program             	41595   	Socket error                            	2016-10-22 01:34:59 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "54:10:2::47254:8388608.000000"}
62912     	W   	Program             	41595   	Socket error                            	2016-10-22 01:34:59 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::48778:8388608.000000"}

Motion log messages
