All event log messages.
Date:	2016-11-02 03:42:11
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
80173     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:38:58 	The collision detection has been confirmed. 	{args: }
80174     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:01 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80175     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:01 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80176     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:02 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80177     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:03 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80178     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:03 	The collision detection has been confirmed. 	{args: }
80179     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:06 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80180     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:06 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80181     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:07 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80182     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:08 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80183     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:08 	The collision detection has been confirmed. 	{args: }
80184     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:11 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80185     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:11 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80186     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:12 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80187     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:13 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80188     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:13 	The collision detection has been confirmed. 	{args: }
80189     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:16 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80190     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:16 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80191     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:17 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80192     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:18 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80193     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:18 	The collision detection has been confirmed. 	{args: }
80194     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:21 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80195     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:21 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80196     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:22 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80197     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:23 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80198     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:23 	The collision detection has been confirmed. 	{args: }
80199     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:26 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80200     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:26 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80201     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:27 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80202     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:28 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80203     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:28 	The collision detection has been confirmed. 	{args: }
80204     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:31 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80205     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:31 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80206     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:32 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80207     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:33 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80208     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:33 	The collision detection has been confirmed. 	{args: }
80209     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:36 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80210     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:36 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80211     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:37 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80212     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:39 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80213     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:39 	The collision detection has been confirmed. 	{args: }
80214     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:41 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80215     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:41 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80216     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:42 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80217     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:44 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80218     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:44 	The collision detection has been confirmed. 	{args: }
80219     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:46 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80220     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:46 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80221     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:47 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80222     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:49 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80223     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:49 	The collision detection has been confirmed. 	{args: }
80224     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:51 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80225     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:51 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80226     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:52 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80227     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:54 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80228     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:54 	The collision detection has been confirmed. 	{args: }
80229     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:39:56 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80230     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:39:56 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80231     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:39:57 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80232     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:39:59 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80233     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:39:59 	The collision detection has been confirmed. 	{args: }
80234     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:01 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80235     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:01 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80236     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:02 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80237     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:04 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80238     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:04 	The collision detection has been confirmed. 	{args: }
80239     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:06 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80240     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:06 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80241     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:07 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80242     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:09 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80243     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:09 	The collision detection has been confirmed. 	{args: }
80244     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:11 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80245     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:11 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80246     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:12 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80247     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:14 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80248     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:14 	The collision detection has been confirmed. 	{args: }
80249     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:16 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80250     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:16 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80251     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:17 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80252     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:19 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80253     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:19 	The collision detection has been confirmed. 	{args: }
80254     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:21 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
80255     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:21 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80256     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:22 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80257     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:24 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80258     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:24 	The collision detection has been confirmed. 	{args: }
80259     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:26 	Motion supervision triggered for axis 3 on mechanical unit ROB_L.	{args: "3", "ROB_L"}
80260     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:26 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80261     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:28 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80262     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:29 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80263     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:29 	The collision detection has been confirmed. 	{args: }
80264     	W   	Motion              	50204   	Motion supervision                      	2016-11-02 03:40:31 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
80265     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:31 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80266     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:33 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80267     	W   	Motion              	50464   	A collision has occurred.               	2016-11-02 03:40:34 	 Task: T_ROB_LA collision has occurred for task T_ROB_L. This can be handled in a RAPID error handler. If it is not handled, the RAPID execution will stop./SERVER_L/main/MoveL/63	{args: "T_ROB_L", "/SERVER_L/main/MoveL/63", "ERR_COLL_STOP"}
80268     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:34 	The collision detection has been confirmed. 	{args: }
80269     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:40:36 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}

Operational log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
80238     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:04 	The collision detection has been confirmed. 	{args: }
80240     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:06 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80241     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:07 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80243     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:09 	The collision detection has been confirmed. 	{args: }
80245     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:11 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80246     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:12 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80248     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:14 	The collision detection has been confirmed. 	{args: }
80250     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:16 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80251     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:17 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80253     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:19 	The collision detection has been confirmed. 	{args: }
80255     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:21 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80256     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:22 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80258     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:24 	The collision detection has been confirmed. 	{args: }
80260     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:26 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80261     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:28 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80263     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:29 	The collision detection has been confirmed. 	{args: }
80265     	I   	Operational         	10024   	Collision triggered                     	2016-11-02 03:40:31 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
80266     	I   	Operational         	10026   	Collision retraction                    	2016-11-02 03:40:33 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
80268     	I   	Operational         	10025   	Collision confirmed                     	2016-11-02 03:40:34 	The collision detection has been confirmed. 	{args: }
80269     	I   	Operational         	10125   	Program stopped                         	2016-11-02 03:40:36 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}

System log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
77114     	E   	System              	20054   	Not allowed command                     	2016-10-29 03:13:49 	The command is NOT allowed when the program is executing.	{args: "46"}
78269     	E   	System              	20060   	Not allowed command                     	2016-10-29 06:41:37 	The command is not allowed in Auto mode.	{args: "46"}
78270     	E   	System              	20060   	Not allowed command                     	2016-10-29 06:41:38 	The command is not allowed in Auto mode.	{args: "46"}
78347     	E   	System              	20054   	Not allowed command                     	2016-10-29 06:45:20 	The command is NOT allowed when the program is executing.	{args: "14"}
78598     	E   	System              	20060   	Not allowed command                     	2016-10-29 07:13:35 	The command is not allowed in Auto mode.	{args: "46"}
79191     	E   	System              	20054   	Not allowed command                     	2016-10-30 08:33:56 	The command is NOT allowed when the program is executing.	{args: "46"}
79229     	E   	System              	20054   	Not allowed command                     	2016-10-30 08:55:59 	The command is NOT allowed when the program is executing.	{args: "20"}
79230     	E   	System              	20054   	Not allowed command                     	2016-10-30 08:56:04 	The command is NOT allowed when the program is executing.	{args: "20"}
79231     	E   	System              	20054   	Not allowed command                     	2016-10-30 08:56:08 	The command is NOT allowed when the program is executing.	{args: "20"}
79244     	E   	System              	20054   	Not allowed command                     	2016-10-30 08:56:52 	The command is NOT allowed when the program is executing.	{args: "46"}
79270     	E   	System              	20054   	Not allowed command                     	2016-10-30 09:02:50 	The command is NOT allowed when the program is executing.	{args: "20"}
79271     	E   	System              	20054   	Not allowed command                     	2016-10-30 09:02:54 	The command is NOT allowed when the program is executing.	{args: "20"}
79357     	E   	System              	20060   	Not allowed command                     	2016-10-30 09:57:06 	The command is not allowed in Auto mode.	{args: "46"}
79358     	E   	System              	20060   	Not allowed command                     	2016-10-30 09:57:07 	The command is not allowed in Auto mode.	{args: "46"}
79359     	E   	System              	20060   	Not allowed command                     	2016-10-30 09:57:10 	The command is not allowed in Auto mode.	{args: "46"}
79360     	E   	System              	20060   	Not allowed command                     	2016-10-30 09:57:20 	The command is not allowed in Auto mode.	{args: "46"}
79364     	E   	System              	20074   	Not allowed command                     	2016-10-30 10:03:17 	The command is not allowed in Guard Stop state.	{args: "46"}
79387     	E   	System              	20054   	Not allowed command                     	2016-10-30 10:08:06 	The command is NOT allowed when the program is executing.	{args: "46"}
79688     	E   	System              	20054   	Not allowed command                     	2016-11-01 00:01:01 	The command is NOT allowed when the program is executing.	{args: "46"}
79689     	E   	System              	20054   	Not allowed command                     	2016-11-01 00:01:02 	The command is NOT allowed when the program is executing.	{args: "46"}

Hardware log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
2176      	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-07-28 01:28:14 	Joint rob_R_4 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_R_4", "1", "1", "1", "4"}
11352     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-08-13 08:23:55 	Joint rob_L_3 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_3", "1", "2", "1", "3"}
27108     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-09-03 06:47:50 	Joint rob_L_4 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_4", "1", "2", "1", "4"}
27114     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-09-03 06:49:33 	Joint rob_L_7 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_7", "1", "2", "1", "7"}
48939     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-07 08:20:17 	Joint rob_R_7 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_R_7", "1", "1", "1", "7"}
49358     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-07 12:15:57 	Joint rob_L_6 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_6", "1", "2", "1", "6"}
66367     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-24 15:35:37 	Joint rob_R_7 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_R_7", "1", "1", "1", "7"}
66375     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-24 15:37:45 	Joint rob_R_7 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_R_7", "1", "1", "1", "7"}
66442     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-24 16:15:05 	Joint rob_L_6 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_6", "1", "2", "1", "6"}
66653     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-24 17:01:53 	Joint rob_L_5 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_5", "1", "2", "1", "5"}
70743     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-28 04:28:05 	Joint rob_L_6 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_6", "1", "2", "1", "6"}
70791     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-28 04:39:25 	Joint rob_L_7 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_7", "1", "2", "1", "7"}
79045     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-29 07:44:21 	Joint rob_L_3 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_L_3", "1", "2", "1", "3"}
79526     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-30 11:40:53 	Joint rob_R_7 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_R_7", "1", "1", "1", "7"}
79530     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-30 11:41:37 	Joint rob_R_7 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_R_7", "1", "1", "1", "7"}
79548     	E   	Hardware            	38104   	Overspeed During Teach Mode             	2016-10-30 11:45:51 	Joint rob_R_7 connected to drive module 1 has exceeded the maximum speed for teach mode operation.	{args: "rob_R_7", "1", "1", "1", "7"}

Program log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
